"stid"|"schema_name"|"function_name"|"parameter_name"|"parameter_description"|"reporting_level"|"source"|"rest"|"xls_template"|"progress_code"|"xls_column_name_lv_1"|"xls_column_name_lv_2"
602|"administrative_units"|"get_country_all_inds"|"gfc_loss_prot_km2"|"Forest loss inside protected areas between first and last epochs expressed in km2."|"CL"|"dopa"|True|False|1|NULL|NULL
602|"administrative_units"|"get_country_all_inds"|"gfc_loss_prot_perc"|"Forest loss inside protected areas between first and last epochs expressed in percent."|"CL"|"dopa"|True|False|1|NULL|NULL
602|"administrative_units"|"get_region_aggregated_inds"|"gfc_loss_km2"|"Forest loss (Global Forest Change) in km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
602|"administrative_units"|"get_region_aggregated_inds"|"gfc_loss_prot_km2"|"Forest loss (Global Forest Change) protected in km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
602|"administrative_units"|"get_region_aggregated_inds"|"gfc_loss_prot_perc"|"Percentage of area where forest loss (Global Forest Change) happened which is protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
602|"administrative_units"|"get_region_aggregated_inds"|"total_gfc_loss_perc"|"percentage of terrestrial area where forest loss (Global Forest Change) happened"|NULL|"extended"|True|NULL|NULL|NULL|NULL
602|"administrative_units"|"get_region_aggregated_inds"|"total_gfc_loss_prot_perc"|"Percentage of terrestrial area which is protected and where forest loss (Global Forest Change) happened"|NULL|"extended"|True|NULL|NULL|NULL|NULL
602|"administrative_units"|"get_region_all_inds"|"gfc_loss_km2"|"Forest loss between first and last epochs expressed in km2."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
602|"administrative_units"|"get_region_all_inds"|"gfc_loss_perc"|"Forest loss between first and last epochs expressed in percent."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
602|"administrative_units"|"get_region_all_inds"|"gfc_loss_prot_km2"|"Forest loss inside protected areas between first and last epochs expressed in km2."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
602|"administrative_units"|"get_region_all_inds"|"gfc_loss_prot_perc"|"Forest loss inside protected areas between first and last epochs expressed in percent."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
602|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gfc_loss_km2"|"Forest loss between first and last epochs expressed in km2."|"ET"|"dopa"|True|True|3|"CHANGE IN FOREST COVER"|"Forest Loss (km2)"
602|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gfc_loss_perc"|"Forest loss between first and last epochs expressed in percent."|"ET"|"dopa"|True|True|3|"CHANGE IN FOREST COVER"|"Forest Loss (%)"
602|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gfc_loss_prot_km2"|"Forest loss inside protected areas between first and last epochs expressed in km2."|"ET"|"dopa"|True|False|3|NULL|NULL
602|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gfc_loss_prot_perc"|"Forest loss inside protected areas between first and last epochs expressed in percent."|"ET"|"dopa"|True|False|3|NULL|NULL
602|"protected_sites"|"get_wdpa_all_inds"|"gfc_loss_km2"|"Forest loss between first and last epochs expressed in km2."|"PTC"|"dopa"|True|True|3|"CHANGE IN FOREST COVER"|"Forest Loss (km2)"
602|"protected_sites"|"get_wdpa_all_inds"|"gfc_loss_perc"|"Forest loss between first and last epochs expressed in percent."|"PTC"|"dopa"|True|True|3|"CHANGE IN FOREST COVER"|"Forest Loss (%)"
603|"administrative_units"|"get_country_all_inds"|"gfc_treecover_km2"|"Forest cover in first epoch expressed in km2."|"CL"|"dopa"|True|True|1|"CHANGE IN FOREST COVER"|"Treecover (km2)"
603|"administrative_units"|"get_country_all_inds"|"gfc_treecover_perc"|"Forest cover in first epoch expressed in percent."|"CL"|"dopa"|True|True|1|"CHANGE IN FOREST COVER"|"Treecover (%)"
603|"administrative_units"|"get_country_all_inds"|"gfc_treecover_prot_km2"|"Forest cover inside protected areas in first epoch expressed in km2."|"CL"|"dopa"|True|False|1|NULL|NULL
603|"administrative_units"|"get_country_all_inds"|"gfc_treecover_prot_perc"|"Forest cover inside protected areas in first epoch expressed in percent."|"CL"|"dopa"|True|False|1|NULL|NULL
603|"administrative_units"|"get_region_aggregated_inds"|"gfc_treecover_km2"|"Forest cover (Global Forest Change) in km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
603|"administrative_units"|"get_region_aggregated_inds"|"gfc_treecover_prot_km2"|"Forest cover (Global Forest Change) protected in km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
603|"administrative_units"|"get_region_aggregated_inds"|"gfc_treecover_prot_perc"|"Percentage of forest (Global Forest Change) area which is protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
603|"administrative_units"|"get_region_aggregated_inds"|"total_gfc_treecover_perc"|"Percentage of terrestrial area which is forest (Global Forest Change)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
603|"administrative_units"|"get_region_aggregated_inds"|"total_gfc_treecover_prot_perc"|"Percentage of terrestrial area which is protected forest (Global Forest Change)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
603|"administrative_units"|"get_region_all_inds"|"gfc_treecover_km2"|"Forest cover in first epoch expressed in km2."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
603|"administrative_units"|"get_region_all_inds"|"gfc_treecover_perc"|"Forest cover in first epoch expressed in percent."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
603|"administrative_units"|"get_region_all_inds"|"gfc_treecover_prot_km2"|"Forest cover inside protected areas in first epoch expressed in km2."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
603|"administrative_units"|"get_region_all_inds"|"gfc_treecover_prot_perc"|"Forest cover inside protected areas in first epoch expressed in percent."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
603|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gfc_treecover_km2"|"Forest cover in first epoch expressed in km2."|"ET"|"dopa"|True|True|3|"CHANGE IN FOREST COVER"|"Treecover (km2)"
603|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gfc_treecover_perc"|"Forest cover in first epoch expressed in percent."|"ET"|"dopa"|True|True|3|"CHANGE IN FOREST COVER"|"Treecover (%)"
603|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gfc_treecover_prot_km2"|"Forest cover inside protected areas in first epoch expressed in km2."|"ET"|"dopa"|True|False|3|NULL|NULL
603|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gfc_treecover_prot_perc"|"Forest cover inside protected areas in first epoch expressed in percent."|"ET"|"dopa"|True|False|3|NULL|NULL
603|"protected_sites"|"get_wdpa_all_inds"|"gfc_treecover_km2"|"Forest cover in first epoch expressed in km2."|"PTC"|"dopa"|True|True|3|"CHANGE IN FOREST COVER"|"Tree cover (km2)"
603|"protected_sites"|"get_wdpa_all_inds"|"gfc_treecover_perc"|"Forest cover in first epoch expressed in percent."|"PTC"|"dopa"|True|True|3|"CHANGE IN FOREST COVER"|"Tree cover (%)"
701|"protected_sites"|"get_wdpa_all_inds"|"hdi_awhd"|"The habitat diversity of the protected area has been characterized by the number of distinct habitats for the terrestrial part, and by looking at the complexity of the bathymetry for the marine parts."|"PTC"|"dopa"|True|True|NULL|"HABITAT DIVERSITY PROFILE"|"Habitat Diversity Indicator"
701|"protected_sites"|"get_wdpa_all_inds"|"hdi_freq"|"Number of distinct habitats for terrestrial protected areas."|"PTC"|"dopa"|True|True|NULL|"HABITAT DIVERSITY PROFILE"|"Number of Segments"
702|"protected_sites"|"get_wdpa_all_inds"|"mhdi"|"Marine Habitat Diversity Index (MHDI) for PA. The MHDI measures the bathymetric complexity of marine and coastal protected areas, expressed as variation in the vertical relief (derived from GEBCO elevation dataset). The MHDI can serve as a proxy of habitat complexity and diversity. Being the logarithm of the standard deviation of the bathymetry, it is dimensionless."|"PM"|"dopa"|True|True|NULL|"HABITAT DIVERSITY PROFILE"|"Habitat Diversity Indicator"
801|"administrative_units"|"get_country_all_inds"|"land_natural_km2"|"Natural landscape area coverage in km2."|"CL"|"dopa"|True|False|1|NULL|NULL
801|"administrative_units"|"get_country_all_inds"|"land_natural_perc"|"Natural landscape area coverage percentage."|"CL"|"dopa"|True|False|1|NULL|NULL
801|"administrative_units"|"get_country_all_inds"|"land_natural_prot_km2"|"Protected natural landscape coverage in km2."|"CL"|"dopa"|True|False|1|NULL|NULL
801|"administrative_units"|"get_country_all_inds"|"land_natural_prot_perc"|"Protected natural landscape coverage percentage."|"CL"|"dopa"|True|False|1|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"copernicus_prot_forest_km2"|"Protected forest (Copernicus LC classes 111-126) area coverage in Km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"copernicus_prot_forest_perc"|"percentage of forest (Copernicus LC) which is protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"copernicus_prot_water_km2"|"Protected water (Copernicus LC permanent water bodies class) area coverage in Km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"copernicus_prot_water_perc"|"percentage of water (Copernicus LC permanent water bodies class) which is protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"copernicus_tot_forest_km2"|"Forest (Copernicus LC classes 111-126) area coverage in Km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"copernicus_tot_water_km2"|"Water (Copernicus LC permanent water bodies class) area coverage in Km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"land_natural_km2"|"Natural landscape (Copernicus LC non-Cropland and non-Urban classes) area coverage in km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"land_natural_prot_km2"|"Protected Natural landscape (Copernicus LC non-Cropland and non-Urban classes) area coverage in km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"land_natural_prot_perc"|"percentage of Natural landscape (Copernicus LC non-Cropland and non-Urban classes) which is protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"land_non_natural_km2"|"Non-natural landscape (Copernicus LC Cropland and Urban categories) area coverage in km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"land_non_natural_protected_km2"|"Non-Natural landscape (Copernicus LC Cropland and Urban categories) in protected area coverage in km2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"land_non_natural_prot_perc"|"percentage of Non-Natural landscape (Copernicus LC nCropland and Urban classes) which is protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"total_copernicus_prot_forest_perc"|"percentage of total land which is forest (Copernicus LC) and protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"total_copernicus_prot_water_perc"|"percentage of total land which is water (Copernicus LC permanent water bodies class) and protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"total_copernicus_tot_forest_perc"|"Percentage of forest (Copernicus LC classes 111-126) coverage"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"total_copernicus_water_perc"|"percentage of total land which is water (Copernicus LC permanent water bodies class)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"total_land_natural_perc"|"percentage of terrestrial area which is Natural landscape (Copernicus LC non-Cropland and non-Urban classes)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"total_land_natural_prot_perc"|"percentage of total land which is Natural landscape (Copernicus LC non-Cropland and non-Urban classes) and protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"total_land_non_natural_perc"|"percentage of terrestrial area which is Non-natural landscape (Copernicus LC Cropland and Urban categories)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_aggregated_inds"|"total_land_non_natural_prot_perc"|"percentage of total land which is Non-Natural landscape (Copernicus LC Cropland and Urban classes) and protected"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_all_inds"|"land_natural_km2"|"Natural landscape area coverage in km2."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_all_inds"|"land_natural_perc"|"Natural landscape area coverage percentage."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_all_inds"|"land_natural_prot_km2"|"Protected natural landscape coverage in km2."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
801|"administrative_units"|"get_region_all_inds"|"land_natural_prot_perc"|"Protected natural landscape coverage percentage."|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_country_lc_copernicus"|"area"|"The area (square kilometres) covered by the LC class within the country."|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_country_lc_copernicus"|"color"|"The legend color code (RGB) for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_country_lc_copernicus"|"label"|"The legend label for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_country_lc_copernicus"|"lc_class"|"The numeric code for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_country_lc_copernicus"|"percent"|"The percentage cover of the LC class within the whole country."|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_ecoregion_lc_copernicus"|"area"|"The area (square kilometres) covered by the LC class within the ecoregion."|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_ecoregion_lc_copernicus"|"color"|"The legend color code (RGB) for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_ecoregion_lc_copernicus"|"label"|"The legend label for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_ecoregion_lc_copernicus"|"lc_class"|"The numeric code for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_ecoregion_lc_copernicus"|"percent"|"The percentage cover of the LC class within the whole ecoregion."|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_wdpa_lc_copernicus"|"area"|"The area (square kilometres) covered by the LC class within the Protected area."|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_wdpa_lc_copernicus"|"color"|"The legend color code (RGB) for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_wdpa_lc_copernicus"|"label"|"The legend label for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_wdpa_lc_copernicus"|"lc_class"|"The numeric code for the LC class, as described at: https://land.copernicus.eu/global/products/lc"|NULL|"extended"|True|NULL|NULL|NULL|NULL
801|"landcover"|"get_wdpa_lc_copernicus"|"percent"|"The percentage cover of the LC class within the whole Protected area."|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa"|"area"|"Extension in square kilometers of LC classes changed between first and last epoch"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa"|"iso2"|"Country ISO2 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa"|"iso3"|"Country ISO3 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa"|"lc1_1995"|"ESA land cover class (DOPA aggregation level 1) for first epoch"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa"|"lc2_2015"|"ESA land cover class (DOPA aggregation level 1) for last epoch"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa"|"un_m49"|"Country UN m49 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa_percent"|"area_country"|"Extention in sqkm of country land measured at ESA LC CCI landcover resolution"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa_percent"|"area_lcc"|"Extention in sqkm of land affected by landcover change (ESA CCI LC) within first and last epoch. By country."|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa_percent"|"iso2"|"Country ISO2 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa_percent"|"iso3"|"Country ISO3 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa_percent"|"percent"|"Percentage of land affected by landcover change (ESA LC CCI) within first and last epoch. By country."|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_country_lcc_esa_percent"|"un_m49"|"Country UN m49 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_ecoregion_lcc_esa"|"area"|"Extension in square kilometers of LC classes changed between first and last epoch"|NULL|"extended"|True|NULL|NULL|NULL|NULL
805|"landcover"|"get_ecoregion_lcc_esa"|"eco_id"|"Ecoregion numerical ID, as given by the original sources: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps."|NULL|"extended"|True|NULL|NULL|NULL|NULL
