db_name|schema_name|function_name|parameter_name|parameter_description|reporting_level|source|rest|xls_template|xls_column_name_lv_1|xls_column_name_lv_2|progress_code
d6dopa40|administrative_units|get_region_all_inds|gsoc_min_c_mg_unprot|Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|gsoc_stdev_c_mg_prot|Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|gsoc_stdev_c_mg_total|Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|gsoc_stdev_c_mg_unprot|Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|gsoc_tot_c_pg_prot|Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the protected portion of the country|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|gsoc_tot_c_pg_total|Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the whole country|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|gsoc_tot_c_pg_unprot|Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the unprotected portion of the country|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|kba_avg_prot_perc|Average protection percentage.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|kba_n_fully_prot|Number of KBAs fully under coverage of Protected Areas.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|kba_n_not_protected|Number of KBAs not cvered by Protected Areas.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|kba_n_partially_prot|Number of KBAs partially under coverage of Protected Areas.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|kba_n_tot|Number of KBAs.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|land_natural_km2|Natural landscape area coverage in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|land_natural_perc|Natural landscape area coverage percentage.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|land_natural_prot_km2|Protected natural landscape coverage in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|land_natural_prot_perc|Protected natural landscape coverage percentage.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_increased_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_moderate_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_null_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_prot_increased_km2|Changes between first and last epochs in the health and productive capacity of protected land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_prot_moderate_km2|Changes between first and last epochs in the health and productive capacity of protected land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_prot_null_km2|Changes between first and last epochs in the health and productive capacity of protected land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_prot_severe_km2|Changes between first and last epochs in the health and productive capacity of protected land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_prot_stable_km2|Changes between first and last epochs in the health and productive capacity of protected land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_prot_stressed_km2|Changes between first and last epochs in the health and productive capacity of protected land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_severe_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_stable_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|lpd_stressed_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_core_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_core_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_core_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_core_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_core_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_edges_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_edges_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_edges_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_edges_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_edges_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_islets_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_islets_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_islets_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_islets_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_islets_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_margins_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_margins_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_margins_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_margins_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_margins_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_non_natural_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_non_natural_2000_km2|Landscape pattern and fragmentation classes computed for the year  2000|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_non_natural_2005_km2|Landscape pattern and fragmentation classes computed for the year  2005|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_non_natural_2010_km2|Landscape pattern and fragmentation classes computed for the year  2010|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_non_natural_2015_km2|Landscape pattern and fragmentation classes computed for the year  2015|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_perforation_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_perforation_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_perforation_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_perforation_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|mspa_perforation_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|protconn|Percentage of an area covered by protected connected lands.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|status|status|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_p_1985_km2|Area of permanent surface inland water in first epoch expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_p_netchange_km2|Area of permanent surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_p_netchange_perc|Area of permanent surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_p_now_km2|Area of permanent surface inland water in last epoch expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_p_prot_1985_km2|Protected area of permanent surface inland water in first epoch expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_p_prot_netchange_km2|Protected area of permanent surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_p_prot_netchange_perc|Protected area of permanent surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_p_prot_now_km2|Protected area of permanent surface inland water in last epoch expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_s_1985_km2|Area of seasonal surface inland water  in first epoch expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_s_netchange_km2|Area of seasonal surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_s_netchange_perc|Area of seasonal surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_s_now_km2|Area of seasonal surface inland water in last epoch expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_s_prot_1985_km2|Protected area of seasonal surface inland water in first epoch expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_s_prot_netchange_km2|Protected area of seasonal surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_s_prot_netchange_perc|Protected area of seasonal surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_all_inds|water_s_prot_now_km2|Protected area of seasonal surface inland water in last epoch expressed in km2.|NULL|dopa|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_country_list|country_id|DOPA country_id|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_country_list|country_iso2|"ISO 3166 standard Alpha-2 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_country_list|country_iso3|"ISO 3166 standard Alpha-3 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_country_list|country_name|Country name|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_country_list|country_un_m49|"ISO 3166 standard numeric (UN m49) country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_country_list|region|selected region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_country_list|status|Disputed or Joint Managed territories flag.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_country_list|subregion|selected subregion (if any)|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_ind_rank|country_id|DOPA country_id|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_ind_rank|country_iso2|"ISO 3166 standard Alpha-2 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_ind_rank|country_iso3|"ISO 3166 standard Alpha-3 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
